DATUM,CAS,SUM_of_MNOZSTVO
20-09-13,30,13484.9097
20-09-13,45,13439.71498
20-09-13,60,13433.83408
20-09-13,75,13575.2781
20-09-13,90,13569.49944
20-09-13,105,13625.75733
20-09-13,120,13667.03102
20-09-13,135,14327.26728
20-09-13,150,14385.77588
20-09-13,165,14421.01439
20-09-13,180,14550.43957
20-09-13,195,15066.58661
20-09-13,210,15222.28806
20-09-13,225,15526.45221
20-09-13,240,16871.61048
20-09-13,255,19567.2973
20-09-13,270,21435.70826
20-09-13,285,22552.2286
20-09-13,300,23370.99426
20-09-13,315,24111.88135
20-09-13,330,24806.75954
20-09-13,345,24599.96512
20-09-13,360,24906.16888
20-09-13,375,24820.23362
20-09-13,390,25144.42132
20-09-13,405,25039.37068
20-09-13,420,24809.85205
20-09-13,435,24894.32087
20-09-13,450,25275.83638
20-09-13,465,25375.92167
20-09-13,480,25002.84073
20-09-13,495,24633.43964
20-09-13,510,24148.72761
20-09-13,525,23840.88659
20-09-13,540,23599.26145
20-09-13,555,23193.63898
20-09-13,570,23182.85647
20-09-13,585,23048.45192
20-09-13,600,23582.91872
20-09-13,615,23874.1897
20-09-13,630,23876.76805
20-09-13,645,23835.13248
20-09-13,660,23868.11562
20-09-13,675,23322.32789
20-09-13,690,22050.16484
20-09-13,705,21769.62281
20-09-13,720,21974.4577
20-09-13,735,21693.57149
20-09-13,750,21898.90258
20-09-13,765,21652.44086
20-09-13,780,21252.5594
20-09-13,795,21418.10389
20-09-13,810,21245.08534
20-09-13,825,21239.095
20-09-13,840,21013.04435
20-09-13,855,20974.38462
20-09-13,870,21089.97936
20-09-13,885,21260.10404
20-09-13,900,20592.13162
20-09-13,915,20556.40593
20-09-13,930,20493.26475
20-09-13,945,19883.7731
20-09-13,960,19784.91241
20-09-13,975,18879.10204
20-09-13,990,19238.05928
20-09-13,1005,19670.609
20-09-13,1020,20131.31339
20-09-13,1035,20335.32565
20-09-13,1050,20370.75717
20-09-13,1065,19851.15637
20-09-13,1080,19246.8306
20-09-13,1095,18786.92308
20-09-13,1110,18521.69118
20-09-13,1125,18101.87301
20-09-13,1140,17853.88813
20-09-13,1155,17698.2089
20-09-13,1170,17299.33513
20-09-13,1185,16380.19112
20-09-13,1200,15470.82172
20-09-13,1215,14290.38656
20-09-13,1230,14194.34667
20-09-13,1245,13880.61337
20-09-13,1260,13358.55786
20-09-13,1275,13204.72068
20-09-13,1290,13060.93824
20-09-13,1305,12876.33043
20-09-13,1320,12944.81544
21-09-13,-105,12418.37528
21-09-13,-90,12305.38616
21-09-13,-75,11969.87439
21-09-13,-60,11814.85957
21-09-13,-45,11791.58869
21-09-13,-30,11917.36465
21-09-13,-15,11995.99965
21-09-13,0,11937.75003
21-09-13,15,12019.57193
21-09-13,30,12201.1028
21-09-13,45,12055.41499
21-09-13,60,12110.43433
21-09-13,75,12169.17559
21-09-13,90,12232.69724
21-09-13,105,12073.43406
21-09-13,120,12502.27894
21-09-13,135,12902.63402
21-09-13,150,12783.88426
21-09-13,165,12955.51347
21-09-13,180,13055.20503
21-09-13,195,13069.11703
21-09-13,210,13265.58235
21-09-13,225,13680.96467
21-09-13,240,13774.66212
21-09-13,255,14275.62193
21-09-13,270,14570.10353
21-09-13,285,14504.05884
21-09-13,300,14327.69586
21-09-13,315,14595.59719
21-09-13,330,15003.15766
21-09-13,345,15241.82315
21-09-13,360,15250.91863
21-09-13,375,15072.91678
21-09-13,390,15138.62477
21-09-13,405,15436.33762
21-09-13,420,15804.12997
21-09-13,435,15759.99054
21-09-13,450,15679.02701
21-09-13,465,15544.77542
21-09-13,480,15513.47605
21-09-13,495,15467.41936
21-09-13,510,15214.50069
21-09-13,525,15349.36512
21-09-13,540,15139.81553
21-09-13,555,15168.28955
21-09-13,570,15087.82577
21-09-13,585,14917.55688
21-09-13,600,15054.27989
21-09-13,615,15147.98368
21-09-13,630,15152.66982
21-09-13,645,15027.79765
21-09-13,660,15029.22949
21-09-13,675,14986.43768
21-09-13,690,14858.34803
21-09-13,705,14653.35325
21-09-13,720,14479.77113
21-09-13,735,13886.91141
21-09-13,750,13733.3162
21-09-13,765,13474.46146
21-09-13,780,13359.61711
21-09-13,795,13226.56899
21-09-13,810,13192.38145
21-09-13,825,13311.58155
21-09-13,840,13181.15855
21-09-13,855,13191.78823
21-09-13,870,13358.7509
21-09-13,885,13372.97161
21-09-13,900,13357.48661
21-09-13,915,13322.77755
21-09-13,930,13271.35116
21-09-13,945,13250.63294
21-09-13,960,13004.48656
21-09-13,975,12972.95301
21-09-13,990,13019.23393
21-09-13,1005,13124.34407
21-09-13,1020,13336.17733
21-09-13,1035,13881.06852
21-09-13,1050,13862.79205
21-09-13,1065,13780.07894
21-09-13,1080,13644.32661
21-09-13,1095,13339.58999
21-09-13,1110,12890.60086
21-09-13,1125,12688.88152
21-09-13,1140,12448.96042
21-09-13,1155,12435.82033
21-09-13,1170,12110.45559
21-09-13,1185,11995.28711
21-09-13,1200,12112.12961
21-09-13,1215,11882.12895
21-09-13,1230,11765.50141
21-09-13,1245,11497.68268
21-09-13,1260,11470.45177
21-09-13,1275,11389.05083
21-09-13,1290,11264.59302
21-09-13,1305,11103.40798
21-09-13,1320,11104.44697
22-09-13,-105,11120.86885
22-09-13,-90,11023.11723
22-09-13,-75,10897.45118
22-09-13,-60,10656.67595
22-09-13,-45,10686.40532
22-09-13,-30,10729.43777
22-09-13,-15,10781.47918
22-09-13,0,10666.84743
22-09-13,15,10772.21343
22-09-13,30,10615.34814
22-09-13,45,10639.33813
22-09-13,60,10830.19914
22-09-13,75,10749.38763
22-09-13,90,10813.1182
22-09-13,105,10901.54467
22-09-13,120,11041.96738
22-09-13,135,11215.24558
22-09-13,150,11297.62095
22-09-13,165,11416.62525
22-09-13,180,11574.96563
22-09-13,195,11780.53726
22-09-13,210,11856.14458
22-09-13,225,11670.53799
22-09-13,240,11741.27027
22-09-13,255,11941.67466
22-09-13,270,12018.9733
22-09-13,285,11702.89747
22-09-13,300,11782.21213
22-09-13,315,12302.21063
22-09-13,330,12408.24256
22-09-13,345,12687.91969
22-09-13,360,13046.43649
22-09-13,375,13166.22341
22-09-13,390,13105.52109
22-09-13,405,13411.11719
22-09-13,420,13506.39972
22-09-13,435,13683.83267
22-09-13,450,13548.90885
22-09-13,465,13663.27258
22-09-13,480,13637.26844
22-09-13,495,13669.56888
22-09-13,510,13787.65384
22-09-13,525,13488.07645
22-09-13,540,13389.16739
22-09-13,555,13477.33973
22-09-13,570,13350.88242
22-09-13,585,13177.79542
22-09-13,600,12959.3374
22-09-13,615,13059.23122
22-09-13,630,13109.75958
22-09-13,645,13198.55611
22-09-13,660,13269.08439
22-09-13,675,13230.31029
22-09-13,690,13136.40122
22-09-13,705,12981.15118
22-09-13,720,12765.8242
22-09-13,735,12900.85526
22-09-13,750,12898.72157
22-09-13,765,12777.67921
22-09-13,780,12877.87642
22-09-13,795,13089.4038
22-09-13,810,12962.45647
22-09-13,825,12902.73623
22-09-13,840,12811.33029
22-09-13,855,12876.26077
22-09-13,870,12553.68955
22-09-13,885,12770.2729
22-09-13,900,12848.91829
22-09-13,915,12761.37218
22-09-13,930,12596.79406
22-09-13,945,12735.59834
22-09-13,960,12704.69617
22-09-13,975,12975.60761
22-09-13,990,13245.82226
22-09-13,1005,13453.97265
22-09-13,1020,13616.97183
22-09-13,1035,14114.39774
22-09-13,1050,14267.412
22-09-13,1065,13961.12099
22-09-13,1080,13876.91264
22-09-13,1095,13858.01737
22-09-13,1110,13514.28218
22-09-13,1125,13364.59532
22-09-13,1140,13299.73647
22-09-13,1155,13603.57493
22-09-13,1170,13563.94028
22-09-13,1185,13371.36511
22-09-13,1200,13796.62814
22-09-13,1215,13892.7057
22-09-13,1230,14179.8203
22-09-13,1245,14563.54688
22-09-13,1260,14467.57063
22-09-13,1275,14275.53885
22-09-13,1290,14066.10215
22-09-13,1305,13956.63085
22-09-13,1320,14020.24835
23-09-13,-105,14158.72032
23-09-13,-90,14038.3726
23-09-13,-75,13762.83019
23-09-13,-60,13812.42702
23-09-13,-45,13697.85924
23-09-13,-30,13595.9283
23-09-13,-15,13715.92009
23-09-13,0,13693.06478
23-09-13,15,13389.01249
23-09-13,30,13566.99188
23-09-13,45,13583.91459
23-09-13,60,13369.841
23-09-13,75,13496.12291
23-09-13,90,13540.84069
23-09-13,105,13767.58028
23-09-13,120,13775.07945
23-09-13,135,13987.10081
23-09-13,150,14158.88713
23-09-13,165,14296.47563
23-09-13,180,14648.68536
23-09-13,195,15221.96847
23-09-13,210,15437.54521
23-09-13,225,15751.29028
23-09-13,240,17209.39055
23-09-13,255,20174.69859
23-09-13,270,22009.93082
23-09-13,285,22670.15261
23-09-13,300,23696.27575
23-09-13,315,24664.20419
23-09-13,330,25344.47931
23-09-13,345,25732.62638
23-09-13,360,26205.29923
23-09-13,375,26221.94127
23-09-13,390,26732.21984
23-09-13,405,27002.13805
23-09-13,420,26977.42896
23-09-13,435,27066.5294
23-09-13,450,27305.58168
23-09-13,465,27363.41937
23-09-13,480,27002.76805
23-09-13,495,26253.99567
23-09-13,510,26274.35648
23-09-13,525,25822.94615
23-09-13,540,25229.16348
23-09-13,555,24938.35873
23-09-13,570,24827.43505
23-09-13,585,25370.83815
23-09-13,600,25426.93691
23-09-13,615,25403.44601
23-09-13,630,25849.28699
23-09-13,645,26123.47689
23-09-13,660,26143.01154
23-09-13,675,25808.33431
23-09-13,690,25095.73162
23-09-13,705,24300.23718
23-09-13,720,23459.32163
23-09-13,735,23854.99451
23-09-13,750,24133.14563
23-09-13,765,23775.1431
23-09-13,780,23708.86152
23-09-13,795,23798.77974
23-09-13,810,23458.37112
23-09-13,825,22951.1965
23-09-13,840,22591.51584
23-09-13,855,22051.25757
23-09-13,870,22388.96659
23-09-13,885,22424.59117
23-09-13,900,22359.17405
23-09-13,915,22210.4557
23-09-13,930,21891.38045
23-09-13,945,21148.20303
23-09-13,960,20851.29364
23-09-13,975,20549.91447
23-09-13,990,20610.50435
23-09-13,1005,21017.55995
23-09-13,1020,21391.81743
23-09-13,1035,21520.61519
23-09-13,1050,21393.25161
23-09-13,1065,21314.11864
23-09-13,1080,21107.69725
23-09-13,1095,20513.4121
23-09-13,1110,20292.53066
23-09-13,1125,20060.03369
23-09-13,1140,19827.46371
23-09-13,1155,19413.63953
23-09-13,1170,18706.1958
23-09-13,1185,18045.95183
23-09-13,1200,16856.49633
23-09-13,1215,16264.20215
23-09-13,1230,16099.79351
23-09-13,1245,15853.48381
23-09-13,1260,15887.65843
23-09-13,1275,16002.91748
23-09-13,1290,15931.82965
23-09-13,1305,15622.42508
23-09-13,1320,15484.62729
24-09-13,-105,14932.64453
24-09-13,-90,14794.10313
24-09-13,-75,14451.77311
24-09-13,-60,14137.86704
24-09-13,-45,14120.01895
24-09-13,-30,14406.66034
24-09-13,-15,14341.26704
24-09-13,0,14154.32368
24-09-13,15,14209.08625
24-09-13,30,14248.25075
24-09-13,45,14198.92275
24-09-13,60,14311.25385
24-09-13,75,14426.54771
24-09-13,90,14456.7118
24-09-13,105,14375.93582
24-09-13,120,14444.14983
24-09-13,135,14507.1748
24-09-13,150,14624.88333
24-09-13,165,14874.85864
24-09-13,180,15146.32597
24-09-13,195,15517.82967
24-09-13,210,15634.32937
24-09-13,225,16210.76022
24-09-13,240,17044.55513
24-09-13,255,19833.75868
24-09-13,270,21671.36157
24-09-13,285,22707.48037
24-09-13,300,23078.14142
24-09-13,315,24013.95585
24-09-13,330,24851.26494
24-09-13,345,25637.29377
24-09-13,360,26157.83957
24-09-13,375,25812.93489
24-09-13,390,26274.04151
24-09-13,405,26757.47215
24-09-13,420,26782.83566
24-09-13,435,26732.04749
24-09-13,450,26589.16301
24-09-13,465,26585.89991
24-09-13,480,26088.97374
24-09-13,495,25638.88677
24-09-13,510,25639.48997
24-09-13,525,25266.29733
24-09-13,540,24783.14628
24-09-13,555,24748.75937
24-09-13,570,24460.19153
24-09-13,585,24026.44972
24-09-13,600,24191.25903
24-09-13,615,24413.07077
24-09-13,630,24607.6825
24-09-13,645,24530.48691
24-09-13,660,24230.22289
24-09-13,675,24505.78623
24-09-13,690,24345.1572
24-09-13,705,23699.85532
24-09-13,720,22848.0592
24-09-13,735,23172.19065
24-09-13,750,23716.26025
24-09-13,765,23550.36278
24-09-13,780,23379.10341
24-09-13,795,23002.51776
24-09-13,810,22951.25953
24-09-13,825,21942.59472
24-09-13,840,21766.09563
24-09-13,855,21743.41712
24-09-13,870,21790.70803
24-09-13,885,21771.93828
24-09-13,900,21751.89106
24-09-13,915,21580.66935
24-09-13,930,21102.70912
24-09-13,945,20521.27907
24-09-13,960,20488.61773
24-09-13,975,19902.6182
24-09-13,990,20313.10022
24-09-13,1005,21061.78131
24-09-13,1020,21127.60135
24-09-13,1035,20925.65567
24-09-13,1050,20577.68152
24-09-13,1065,20232.34465
24-09-13,1080,20428.72194
24-09-13,1095,20032.24451
24-09-13,1110,19980.58698
24-09-13,1125,19788.83048
24-09-13,1140,19539.80463
24-09-13,1155,19070.24001
24-09-13,1170,18593.71561
24-09-13,1185,17747.53521
24-09-13,1200,16376.82473
24-09-13,1215,15809.23669
24-09-13,1230,15396.57122
24-09-13,1245,15280.6319
24-09-13,1260,15509.69435
24-09-13,1275,15832.05859
24-09-13,1290,15951.60545
24-09-13,1305,15610.267
24-09-13,1320,15545.11439
25-09-13,-105,15907.94431
25-09-13,-90,15923.3033
25-09-13,-75,15389.57082
25-09-13,-60,15069.78808
25-09-13,-45,14915.6061
25-09-13,-30,15278.00209
25-09-13,-15,15399.10836
25-09-13,0,15193.91837
25-09-13,15,14918.96987
25-09-13,30,15361.65346
25-09-13,45,15300.75423
25-09-13,60,15057.50241
25-09-13,75,15076.75226
25-09-13,90,14834.57908
25-09-13,105,14840.29899
25-09-13,120,15340.14005
25-09-13,135,15457.23482
25-09-13,150,15496.65322
25-09-13,165,15855.9012
25-09-13,180,16028.59825
25-09-13,195,16203.19616
25-09-13,210,16523.77342
25-09-13,225,16971.2513
25-09-13,240,17850.63317
25-09-13,255,20549.71916
25-09-13,270,22279.83559
25-09-13,285,23037.29553
25-09-13,300,23866.9922
25-09-13,315,23802.89242
25-09-13,330,24173.92715
25-09-13,345,24328.10935
25-09-13,360,24617.35921
25-09-13,375,24558.52959
25-09-13,390,24771.40412
25-09-13,405,25280.61967
25-09-13,420,25341.88378
25-09-13,435,25072.64449
25-09-13,450,25035.59211
25-09-13,465,25645.7846
25-09-13,480,25488.63256
25-09-13,495,25110.20127
25-09-13,510,24988.49393
25-09-13,525,24874.99665
25-09-13,540,24395.90224
25-09-13,555,24375.54197
25-09-13,570,24240.51743
25-09-13,585,24016.67566
25-09-13,600,23664.52579
25-09-13,615,23901.84259
25-09-13,630,24449.56807
25-09-13,645,24730.71114
25-09-13,660,24897.96221
25-09-13,675,24624.56799
25-09-13,690,24017.83827
25-09-13,705,23432.95573
25-09-13,720,22520.42286
25-09-13,735,22747.57428
25-09-13,750,23041.83599
25-09-13,765,23039.09796
25-09-13,780,23001.8296
25-09-13,795,22648.57684
25-09-13,810,22384.41644
25-09-13,825,22224.94614
25-09-13,840,22004.07474
25-09-13,855,21618.4185
25-09-13,870,21448.56858
25-09-13,885,21413.12102
25-09-13,900,21206.94338
25-09-13,915,20839.19877
25-09-13,930,20913.80023
25-09-13,945,20701.96793
25-09-13,960,20470.07186
25-09-13,975,19857.64666
25-09-13,990,20250.42598
25-09-13,1005,21107.92835
25-09-13,1020,21464.23734
25-09-13,1035,21364.62922
25-09-13,1050,21296.01788
25-09-13,1065,21018.56124
25-09-13,1080,20876.85383
25-09-13,1095,20616.38531
25-09-13,1110,20408.67381
25-09-13,1125,20287.89161
25-09-13,1140,20085.00824
25-09-13,1155,19914.01415
25-09-13,1170,19394.42849
25-09-13,1185,18085.39497
25-09-13,1200,16698.5023
25-09-13,1215,15885.92548
25-09-13,1230,15625.75318
25-09-13,1245,15011.82058
25-09-13,1260,14869.22032
25-09-13,1275,14738.02139
25-09-13,1290,15005.76929
25-09-13,1305,14932.31313
25-09-13,1320,15011.10642
26-09-13,-105,14830.83438
26-09-13,-90,14739.39966
26-09-13,-75,14506.3096
26-09-13,-60,14288.44298
26-09-13,-45,14078.7048
26-09-13,-30,14226.53383
26-09-13,-15,14357.28048
26-09-13,0,14599.82115
26-09-13,15,14645.84001
26-09-13,30,14441.6344
26-09-13,45,14259.0654
26-09-13,60,14081.45978
26-09-13,75,14365.44187
26-09-13,90,14414.80135
26-09-13,105,14411.32156
26-09-13,120,14352.47308
26-09-13,135,14615.00357
26-09-13,150,14845.58488
26-09-13,165,14832.91073
26-09-13,180,14890.36113
26-09-13,195,15364.03071
26-09-13,210,15752.7942
26-09-13,225,16251.71006
26-09-13,240,17394.55139
26-09-13,255,20302.47772
26-09-13,270,22149.96567
26-09-13,285,23223.24852
26-09-13,300,24028.42723
26-09-13,315,24810.08479
26-09-13,330,25351.77384
26-09-13,345,25589.26022
26-09-13,360,25365.06197
26-09-13,375,25432.87756
26-09-13,390,25791.50786
26-09-13,405,25878.00547
26-09-13,420,26081.83699
26-09-13,435,25957.54916
26-09-13,450,26093.60939
26-09-13,465,26127.58801
26-09-13,480,26327.02047
26-09-13,495,25627.84669
26-09-13,510,25774.67094
26-09-13,525,25154.59712
26-09-13,540,25147.77561
26-09-13,555,25174.66266
26-09-13,570,24229.19652
26-09-13,585,24261.49863
26-09-13,600,24572.17061
26-09-13,615,24954.26609
26-09-13,630,24792.1138
26-09-13,645,24853.87209
26-09-13,660,24987.95589
26-09-13,675,24532.10641
26-09-13,690,24348.03658
26-09-13,705,23696.01147
26-09-13,720,22634.34035
26-09-13,735,23252.31134
26-09-13,750,23557.61672
26-09-13,765,23536.05582
26-09-13,780,23169.27001
26-09-13,795,22933.56709
26-09-13,810,22702.30802
26-09-13,825,22372.2379
26-09-13,840,22104.29809
26-09-13,855,21555.77425
26-09-13,870,21620.06715
26-09-13,885,21855.64907
26-09-13,900,21581.7895
26-09-13,915,21429.95394
26-09-13,930,21189.17215
26-09-13,945,20961.28768
26-09-13,960,20613.5483
26-09-13,975,20076.84282
26-09-13,990,20042.28183
26-09-13,1005,20863.96344
26-09-13,1020,21626.01573
26-09-13,1035,21861.16042
26-09-13,1050,21719.01139
26-09-13,1065,21459.58985
26-09-13,1080,20900.29273
26-09-13,1095,20533.03624
26-09-13,1110,20193.6434
26-09-13,1125,19503.97497
26-09-13,1140,19199.34583
26-09-13,1155,18788.22053
26-09-13,1170,17985.0996
26-09-13,1185,17156.15935
26-09-13,1200,15762.63202
26-09-13,1215,15111.0575
26-09-13,1230,15247.47842
26-09-13,1245,14950.01999
26-09-13,1260,15078.04404
26-09-13,1275,14998.17211
26-09-13,1290,14762.72421
26-09-13,1305,14869.59857
26-09-13,1320,14958.22495
27-09-13,-105,14917.76077
27-09-13,-90,14760.82886
27-09-13,-75,14561.27164
27-09-13,-60,14430.65686
27-09-13,-45,14177.81001
27-09-13,-30,14072.3741
27-09-13,-15,14106.87983
27-09-13,0,14155.46886
27-09-13,15,14053.93451
27-09-13,30,13977.38179
27-09-13,45,14075.34989
27-09-13,60,14048.3877
27-09-13,75,14120.50955
27-09-13,90,14302.03886
27-09-13,105,14200.53313
27-09-13,120,14297.67968
27-09-13,135,14572.88876
27-09-13,150,14592.53668
27-09-13,165,14872.76167
27-09-13,180,14912.46592
27-09-13,195,15050.66005
27-09-13,210,15496.83661
27-09-13,225,16150.72022
27-09-13,240,17123.20069
27-09-13,255,19273.12023
27-09-13,270,20711.66281
27-09-13,285,21594.96113
27-09-13,300,22094.48808
27-09-13,315,23050.86427
27-09-13,330,23692.89408
27-09-13,345,23600.48876
27-09-13,360,23906.3142
27-09-13,375,23574.01608
27-09-13,390,23987.3776
27-09-13,405,24461.10524
27-09-13,420,24634.43534
27-09-13,435,24669.21094
27-09-13,450,24883.41025
27-09-13,465,24750.69341
27-09-13,480,24365.50323
27-09-13,495,23979.87362
27-09-13,510,23498.69637
27-09-13,525,23069.79711
27-09-13,540,22925.882
27-09-13,555,23177.62861
27-09-13,570,23140.79388
27-09-13,585,22863.19047
27-09-13,600,23081.11477
27-09-13,615,23176.71298
27-09-13,630,23414.09342
27-09-13,645,23333.83772
27-09-13,660,23689.2048
27-09-13,675,22861.77377
27-09-13,690,22154.97253
27-09-13,705,21659.43601
27-09-13,720,21087.68711
27-09-13,735,21094.12756
27-09-13,750,21328.71767
27-09-13,765,21090.46931
27-09-13,780,20855.78409
27-09-13,795,20274.38096
27-09-13,810,20182.7607
27-09-13,825,20141.96052
27-09-13,840,19761.9424
27-09-13,855,19757.79356
27-09-13,870,19789.29636
27-09-13,885,19949.87707
27-09-13,900,19714.25286
27-09-13,915,19543.17805
27-09-13,930,19407.11847
27-09-13,945,18915.1773
27-09-13,960,18374.91946
27-09-13,975,17902.8287
27-09-13,990,18509.97008
27-09-13,1005,19032.66395
27-09-13,1020,19318.39398
27-09-13,1035,19410.75351
27-09-13,1050,18979.10291
27-09-13,1065,18899.72729
27-09-13,1080,18558.04503
27-09-13,1095,18058.16673
27-09-13,1110,17925.64475
27-09-13,1125,17639.14983
27-09-13,1140,17408.18689
27-09-13,1155,17427.31388
27-09-13,1170,16880.95364
27-09-13,1185,15762.57792
27-09-13,1200,14679.26105
27-09-13,1215,13856.87622
27-09-13,1230,13495.19602
27-09-13,1245,12886.58264
27-09-13,1260,12515.98825
27-09-13,1275,12284.02339
27-09-13,1290,12298.09026
27-09-13,1305,12094.93803
27-09-13,1320,12175.38693
28-09-13,-105,12015.68115
28-09-13,-90,11832.12486
28-09-13,-75,11635.60275
28-09-13,-60,11529.35137
28-09-13,-45,11469.05098
28-09-13,-30,11612.42782
28-09-13,-15,11585.97782
28-09-13,0,11485.5012
28-09-13,15,11334.30902
28-09-13,30,11271.25325
28-09-13,45,11243.82045
28-09-13,60,11062.953
28-09-13,75,11196.49856
28-09-13,90,11174.48503
28-09-13,105,11150.21272
28-09-13,120,11408.33206
28-09-13,135,11563.05753
28-09-13,150,11479.35892
28-09-13,165,11630.80355
28-09-13,180,11934.62182
28-09-13,195,12205.88917
28-09-13,210,12239.67961
28-09-13,225,12369.69762
28-09-13,240,12758.59488
28-09-13,255,13710.74525
28-09-13,270,13736.11452
28-09-13,285,13914.2078
28-09-13,300,13888.14891
28-09-13,315,14184.76359
28-09-13,330,14316.39125
28-09-13,345,14341.42724
28-09-13,360,14402.39565
28-09-13,375,13992.94579
28-09-13,390,14006.44489
28-09-13,405,14101.64747
28-09-13,420,14279.30469
28-09-13,435,14572.0487
28-09-13,450,14523.78076
28-09-13,465,14621.65986
28-09-13,480,14587.28687
28-09-13,495,14534.69488
28-09-13,510,14543.68412
28-09-13,525,14278.25312
28-09-13,540,14397.648
28-09-13,555,14138.77576
28-09-13,570,13971.19707
28-09-13,585,14035.48274
28-09-13,600,13866.14781
28-09-13,615,13811.0841
28-09-13,630,13573.04475
28-09-13,645,13492.85342
28-09-13,660,13441.5342
28-09-13,675,13445.39545
28-09-13,690,13313.35189
28-09-13,705,13057.40213
28-09-13,720,12818.08961
28-09-13,735,13006.43002
28-09-13,750,13114.95286
28-09-13,765,13054.15634
28-09-13,780,13161.98684
28-09-13,795,13094.8204
28-09-13,810,13238.55693
